,url,uuid
57,http://www.che.kuas.edu.tw/files/archive/3221_89e1b21d.docx,be99f07b-6780-48a0-ba87-0565a2e6420f
58,http://ties.dbmi.pitt.edu/wp-content/uploads/2014/02/IRB-Guidelines-for-TCRN-Data-Only-Projects-Updated-4.24.18.docx,6397adef-360e-461d-b098-9df5a15588cc
59,http://epubs.surrey.ac.uk/810905/1/PhDThesisWithCorrections.docx,48f96de7-67d7-4bea-8ee0-4c1a6b7b47ba
60,https://modul.mercubuana.ac.id/files/ft/TEKNIK%20SIPIL/Skripsi/jurnal%2041113110053%20syafreni.docx,b468989f-2a76-474a-a268-9dbfa4efd24f
61,https://ze-bytnica.edupage.org/files/statut_nowy_2017.docx,04709ca6-fbe7-45f9-a7ff-679ec5221258
62,http://motiondanmark.dk/media/384154/NM-veteraner-atletik-langesoestien-godkendt.docx,23ff5868-37be-4ac1-9e8e-88919ab09efa
63,https://nancybrim.files.wordpress.com/2016/08/handout-using-the-periodic-table21.docx,1f90ac20-90f5-46de-9b0e-f4e2aa519713
64,http://mebk12.meb.gov.tr/meb_iys_dosyalar/35/07/715129/dosyalar/2015_12/16100305_stratejkplan.docx,31c83581-b2dd-405b-9970-8985296a947b
65,https://fyi.uwex.edu/dane4hyouth/files/2018/05/2018-LEADER-Awards-Request-Form.docx,32920380-419a-4637-afa9-028938c6637a
66,http://www.hungthinhpccc.com/upload/news/tcvn9888320136344.docx,28f645c8-3264-4b7e-9f63-d0568fbcc08a
67,http://users.rowan.edu/~cartoa1/assessmentproject.docx,3dc3b547-8936-4c9e-b0b0-20ca1b816746
68,http://www.timminsmarlins.ca/uploads/Gatineau-may-2018.docx,18642944-541a-4572-bc2f-d2473ae2eeb8
69,http://www.trinitydc.edu/wp-content/uploads/2014/02/Athletics-Annual-Report-2014-2015.docx,ec430933-4bee-466f-85d7-de25a280e4b1
70,http://www.te-ko.rs/Tenders/JN_3100_0101_2017/1560837_KD_JN%203100-0101-2017.docx,326cc0ad-f7b0-44fb-b819-412b2cfc3b3b
71,http://www.ilciclismoamatori.it/wp-content/uploads/2017/08/Cavallirio-12-08-2017.docx,a3d5714d-75de-4914-86a4-a80769a4cf06
72,https://portal.mpsv.cz/upcr/kp/jhm/mezinarodni_spoluprace_a_projekty/efektivni_prace_sz/sbornik_4_cz.docx,809b9fcc-7224-45e3-b6f9-cfb62c989aea
73,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/04/20/000333037_20120420003520/Original/621250PJPR0P120INAL0April019002012.docx,b0da1dc6-d6bd-4877-bed8-9e78960cf7f3
74,https://dkgeraghty.weebly.com/uploads/1/3/5/3/13536329/health_care_disparities_and_health_care_policys_paper.docx,d0949685-d5a9-4f60-b906-5e8a31d8423c
75,https://ichcahps.org/Portals/0/ICH_SurveyAdminManual.docx,b8fc2a3a-6e2b-4aa6-83ec-ca56a88e07b7
76,http://www.mevaker.gov.il/he/Reports/Report_149/3995969f-3d13-4e83-8bd3-0c30eeccc2e6/6974_doc.docx,e1d984fc-c5dd-4687-8827-9c710601ff66
77,https://calendar.wincalendar.net/America/Calendario-Octubre-2027.docx,9d21e08f-9f42-4a8a-adde-48cdc6d81588
78,http://res.huazhiedu.com/20170914060417597.docx,a25b03d1-810d-4ad5-b56e-6bb85ee5fe0f
79,http://web.mnstate.edu/harms/MCTM/MCTMSpringConference16-HO.docx,24ced0d2-7d0d-4fcf-b60d-f509e29be959
80,https://spiral.imperial.ac.uk:8443/bitstream/10044/1/42284/2/Manuscript%20BEJEAP%202016%20Eat%20R%26R%2016%20August%20def.docx,19c75fe0-52d2-4c9f-b3ee-85489f8115b6
81,https://bib.irb.hr/datoteka/895733.WMS213_Jug_Fragment_size_distribution_f.docx,d95bcf24-4cf1-4d8d-8bd4-abfdc4039f9c
82,http://worleyins.com/docs/2016%20Federal%20Poverty%20Guidelines%20(to%20be%20used%20for%202017%20tax%20year).docx,f9e26f7d-2349-4d77-aa0e-f4749a98ab95
83,http://www.icmangone-grimaldi.gov.it/images/sito_documenti/Dipartimenti/Progettazioni%20disciplinari%20per%20classi%20parallele%20-%20secondaria%20di%20I%20grado/CLASSI%20Parallele%20-Tecnologia%20%20Classi%20prime%20sec.%20I%20grado%20.docx,f7864af7-c109-486a-92e7-82f72d30f609
84,http://www.lake.k12.fl.us/cms/lib05/FL01000799/Centricity/Domain/2422/03%20LUNCH%20FJCC%20SS7C17%20Lesson%20Plan.docx,ed2585bc-f0aa-4ad7-94aa-6d68f7496c18
85,https://www.tn.gov/content/dam/tn/agriculture/documents/agadvancement/Final%20TN%202018_ProjectProfile_Template.docx,5ad8fa5d-3f0e-4851-90cc-a0f04bf9cee5
86,http://waxahachieindiansoccer.com/yahoo_site_admin/assets/docs/Dec_Jan_Calendars_17-18.337195423.docx,aad41ed5-517f-4226-9d65-77ff6cce292e
87,https://gregdoheny.weebly.com/uploads/2/4/0/6/24066325/new_biology_120_manual_summer_2015_(doheny).docx,3657f59c-1ac6-4584-ae97-2010c3df6adf
88,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3637502/bin/1471-2164-14-245-S5.docx,925c7989-8a98-482b-bfa8-df4f20ab504f
89,http://www.andhrauniversity.edu.in/phd/2017-MPhil-Science.docx,32e4f8c6-e6c5-42d2-a9e9-ad0dfb75c0c4
90,http://law.bjtu.edu.cn/docs/20150615102343856234.docx,a9903f5e-198f-4897-87a6-df52baaf5bb5
91,http://mzss.pl/uploads/Liga%20Strzelecka%20Mlodzika/Komunikat%20Ligi%20Strzeleckiej%20M%C5%82odziko%CC%81w%20Luty.docx,66c74e73-1471-4399-83ea-f72cfec11f35
92,https://liesesite.files.wordpress.com/2016/12/04-sinopse-paulo-henrique.docx,0709e332-e2f5-40f4-a14c-f86e0326db64
93,https://www.nicnas.gov.au/__data/assets/word_doc/0010/20413/NA973FR.docx,2c50bd4c-94da-4f66-9640-9d78ba7edfe2
94,https://www.sportgeneeskunde.com/files/bestanden/FED2746.docx,803f8b60-3804-402b-9d89-b4b4fac84cbc
95,https://www.mdba.gov.au/sites/default/files/weeklyreports/River-Murray-Operations-Weekly-Report-7th-June-2017.docx,ff9d7033-62c8-48f4-b023-51533500c145
96,http://phsa.edu.pk/wp-content/uploads/2017/05/SBD-for-Multimedia-and-Laptop.docx,05f14737-ada7-470d-b214-70a82830ee26
97,http://www.cgu.gov.br/sobre/licitacoes-e-contratos/licitacoes/tipos/cotacoes-eletronicas/anos-anteriores/2017/cotacao-eletronica-n-o-08-2017/projeto-basico-persianas.docx,6e456500-e97e-4764-a86f-cf74b3711f83
98,http://www.deq.state.ok.us/WQDnew/pws/leadandcopper/CWS_Sample_Site_Request_Form_(Hard_Copy)_revised0416.docx,5709c36e-1896-4bd0-b3f6-6ce7b636a892
99,http://www.klub-retrieverjev.si/cms/images/WT/rezultati_wt_april14.docx,29f0ea86-14a5-4905-9caa-e4f962fa04c4
100,https://kclpure.kcl.ac.uk/portal/files/37819671/PURE_Revised_MS_Fatigue_CFA_final_submitted_MS_JUNE_2015_v4_.docx,a9720c16-4912-4eca-851f-eb905e010be4
101,http://www.elc-naturecoast.org/content/files/February%201%202017%20Board%20Agenda%20(002).docx,bb3ae0fb-8bce-48e6-9025-7eaef6f918a8
102,http://www.rndialogue.eu/uploads/doc/Initial%20Inventory%20Spain.docx,11426d06-f1dd-4bed-8d9e-7c026114a844
103,http://www.canyoucompute.co.uk/uploads/1/4/2/4/14249012/3_homework_1_answers_1.docx,de681449-0c3a-4478-ae79-f29e72a2f37b
104,https://penteleiszakkepzo.hu/wp-content/uploads/2018/02/PEDAGOGIAI_PROGRAM_PMJ_SZKI_2017.docx,b2c7d6d4-a7e9-4159-b947-7b22a44efccd
105,http://www2.faytechcc.edu/academics/a45700radiography.docx,978c2a01-7db4-497a-b39b-6ed8a129f91d
106,http://ymla7thgrademath2022.weebly.com/uploads/2/2/1/3/22132620/hw_reg_2017_jan_9-13.docx,7b52f4e9-80ed-471f-b59e-81f146bfbbfd
107,https://www.southernct.edu/academics/schools/arts/departments/womensstudies/GraduatePrograms/SWK_WMS_DualDegree%20Landscape%20Draft.docx,77ddb9e7-3263-4c1e-9403-c8a79d63c0c0
108,https://link.springer.com/content/esm/art:10.1186/1755-8794-5-50/file/MediaObjects/12920_2012_332_MOESM1_ESM.docx,e5efa604-64a2-44ae-9d88-664cd7551533
109,https://aimarusciencemania.files.wordpress.com/2016/11/rpp-kd-3-11-lingkungan.docx,c65103ed-8938-447d-8ba0-1eb3155ec655
110,http://faculty.business.utsa.edu/sasthana/SHARAD/private/ACC3123/EDITION8/EXAMS/EXAM2/EXAM2.SOL.docx,1b0626bf-26d8-4510-bb09-db899f3b870a
111,http://edu.hioa.no/FraAageSending-forfatter/2016/GRL_4utg_FILforProsj-DEL1(1-8)-%202opplag%20v6.docx,f21e5b48-df4a-41a4-88d0-ce311957f254
112,http://dreamzwork.org/wp-content/uploads/2017/03/APR-2017-Rec-Club-Calendar.docx,1707d26f-388c-4662-9897-3007088d4b7e
113,http://www.ilciclismoamatori.it/wp-content/uploads/2017/04/Omegna-30-04-2017.docx,c4e8e193-5826-4dde-9685-717da2d3d182
114,http://ses.wsu.edu/wp-content/uploads/2017/02/Draft_01112017.docx,54d41960-d241-4d9e-ba5e-0d81ea7bf172
115,https://www.prc.gov/sites/default/files/mcs/MCSRedline10312016.docx,b5ebd343-5311-46c2-9e88-01235ac77002
116,http://www2.arnes.si/~osljdr5/tekmovanja/2017_2018/rezultati_solskega_tekmovanja_RAZVEDRILNA_MATEMATIKA_2017_18.docx,d39ccce1-f2af-43cc-bd33-97f2cb74f626
117,http://www.agbonline.co.uk/Files/Starters%20-%20Plenaries/find_the_spy.docx,9afefcec-d2a2-4065-a154-23e811fa0518
118,https://mattefixaren.files.wordpress.com/2015/11/hitta-vc3a4gen-2m.docx,6909b88a-6fd0-4b7d-ae1c-9f83d97001c8
119,http://www.caribbeanhotelandtourism.com/wp-content/uploads/2016/03/ARUBA-June-2016andYTD-2016.docx,31d668aa-71cf-429c-af27-bbc0b3529229
120,http://www.tesd.net/cms/lib/PA01001259/Centricity/Domain/488/Econ%20-%20Demand%20Curve%20Worksheet%20HW%20Packet%202014.docx,60b0247a-0b45-4ccb-bce9-28101246342d
121,http://novokubanskiy.ru/upload/iblock/cab/cabc8783aaaca8550056fcb9ab9431dd.docx,71117f03-1d58-4910-8170-c0e25fcf183c
122,https://www.gordon.edu/fs_download/pages/Spring%202015%20program%20Assessment%20-%20Gordon%20College%20-%20Baccaluareate%20Program1.docx,3cb4ab82-f990-4ce6-9e12-445fe3a89a65
123,http://www.tezu.ernet.in/dfpt/tifpt/pdf/Template-for-Full-Paper.docx,ed6eda8b-a7ce-470f-a92f-5d20f71d4c0b
124,https://s3-ap-southeast-2.amazonaws.com/tog-public-assets/docs/Tourism-and-Events/Emergency-Management-Plan-Template-EVENTS-3.docx,af1a119a-53fc-4728-bf5b-f647d5357fb0
125,https://www.bnl.gov/nsls2/committees/PAC/meetings/020811/Docs/10_XPD_PDR.docx,32e36707-8132-4e79-bc5b-6d4f79c224f3
126,http://www.fondazioneleonemoressa.org/newsite/wp-content/uploads/2016/10/Comunicato-stampa-10.10.2016.docx,66557348-4fdc-4746-a4fc-257cb5670a38
127,http://www.haveringdata.net/wp-content/uploads/2017/04/JSNA-Overview-of-HSC-Needs_2.0.docx,21b842e4-838c-44c5-bca1-127949fc5210
128,http://web1.nbed.nb.ca/sites/ASD-S/1947/Documents/Course%20Calendar%2017-18.docx,940549f0-47b5-4ccf-bbe5-62a8ca12aea2
129,http://files.icap.columbia.edu/files/uploads/Portuguese_PrEP_Facilitator_Manual_26Sept17.docx,2de6bafe-4d27-40e2-b04e-e97223e6c50b
130,http://www.lcps.org/cms/lib4/VA01000195/Centricity/Domain/659/Macbeth%20Essay%20-%20academic.docx,1f1bf206-e0ae-4b55-b79c-2ba987b6ded4
131,https://overheid.vlaanderen.be/sites/default/files/documenten/ict-e-government-en-informatie/e-governement/Gebruikershandleiding_GeefPCenTW2.0.docx,0d671407-bdc0-4b4b-ae8d-39fad4b3eca3
132,http://besyo.ksu.edu.tr/depo/duyuru_belge/okul%20deneyimi%20klavuzu%20son%20hali_1702151641586304.docx,668cef9b-a256-49f8-bf82-99f53c6c30c5
133,http://jwc.kmust.edu.cn/attach/download/2017/12/22/162188.docx,c1424939-3868-457e-9f66-ce1994d62a2b
134,http://comune.castelsangiovanni.pc.it/Allegati/Articoli/allegati_II_e_III_domanda_definitivi_20042018-083517.docx,163507c2-b490-4b74-b2f7-22e0d7d2319f
135,http://www.cfdamp.nic.in/Screening/3.3.1%20Anti%20HCV%20testing%20(%20ELISA%20Method).docx,9cc1b05c-55dc-4011-8f27-f5419ca4270d
136,https://primas-project.eu/wp-content/uploads/sites/323/2017/11/1340_65_PD_3_Handouts_Ako_vyucovat_objavne_SK.docx,377f3aed-b2d9-4f3b-85bf-38182290b14b
137,http://pubdocs.worldbank.org/en/259471504818344602/SPDRequestforBidsSMALLWORKSTwoEnvelopeFrench.docx,15ec7052-6515-4094-b2ac-09e3c847a08e
138,http://facweb.northseattle.edu/aburns/C161/161Lab05%20VisibleSpec.docx,28c1458b-bba7-4c5c-85e4-0577f58008ea
139,http://it.rvrjcce.ac.in/syllabus/autonomousreg.docx,7c870d20-c767-431e-8108-f12f2204d3eb
140,https://unbounded-uploads.s3.amazonaws.com/attachments/8097/math-g7-m1-topic-b-lesson-7-teacher.docx,91ec364a-51c8-4f89-8f92-51607a5ce5d4
141,http://londoncancer.org/media/88526/Appendix-B-Draft-Business-Case-for-Developing-Stratified-Follow-up.docx,21fbf394-215f-4077-9270-c056c2b8ea6c
142,http://www.doe.mass.edu/research/reports/2014/06SchoolNutrition.docx,43cb160c-f7c4-4f01-8250-a28861bb504a
143,http://www.rma.gov.au/assets/SOP/2018/54d01ad88a/013.docx,ca4daee6-7164-45e3-ac78-f43437e4685a
144,http://www.dra.gov.pk/userfiles1/file/Minutes%20for%20267th%20Registration%20%20%20Board%20Meeting.docx,9e83fa70-6eba-4717-b374-064cfb89f7f9
145,http://www.skvc.lt/uploads/valuations/docs/434712_PK_report_1_2010.docx,7e95bba8-c892-40a7-985d-a3d533c89bcf
146,http://www.liceocalboli.gov.it/wp/wp-content/uploads/2017/08/calendario-esami-recuperi-settembre-per-pubblicazione.docx,fc961497-54f3-4ea1-aba0-ca0e471353b1
147,https://guidancereunion.files.wordpress.com/2015/08/guidance-facing-change-gerald-ashby-1991.docx,c06ce56e-5f57-4559-bc50-47651bbf4ecf
148,http://gdex.dk/ofdi14/Hou.docx,9b4ee2f2-b3c5-4e38-ac15-bef9bb76daa6
149,https://cdn2.sportngin.com/attachments/document/0089/0439/12.27_pw_fnal.docx,3dbd9757-f29e-41f6-a620-6fea835c1f0d
150,http://www.bulnao.government.bg/bg/articles/download/8733/od-spesh-pomost280915.docx,8ecdbe69-664e-4ed6-b2b4-e3ace5915cde
151,http://www.ansd.sn/ressources/publications/INDICE%20%20DES%20PRIX%20DU%20COMMERCE%20EXTERIEUR%20OCTOBRE%202017.docx,3e050fec-305d-423a-aef6-16726fe0b395
152,http://amar-constantine.e-monsite.com/medias/files/hemorragies-digestives-jpm.ppt.docx,18f12cbc-75c8-430b-b4ea-7fb8e96bf08b
153,http://files.schulbuchzentrum-online.de/onlineanhaenge/files/c2de1a6655f77d6c58ae8179741f6f230e67bdff3954ab2fadb4ddde8267f988.docx,ba9ead11-fd45-4e31-a0ab-ab6d328d7e52
154,http://iaufala.ac.ir/Dorsapax/userfiles/file/tch/rezomeh/mohammadi-mostafa.docx,e770bebe-15e2-4527-8fc6-21a8a8c437c9
155,http://stat.gov.pl/files/gfx/portalinformacyjny/pl/defaultaktualnosci/5487/10/7/1/pomoc_spoleczna_i_opieka_nad_dzieckiem_i_rodzina_w_2015.docx,489b4228-1dbb-43bc-bb75-ed1acf17c8e8
156,http://www.europarl.europa.eu/RegData/docs_autres_institutions/commission_europeenne/comitologie/info/2016/D045860-02/COM-AC_DI(2016)D045860-02_DA.docx,2c80a5c6-238a-47d3-a4c3-d8dd6d604473
157,http://congresopuebla.gob.mx/docs/legisladores/paquete_fiscal/2012/ATEMPAN.docx,8cc3e6e3-9fcc-4cc4-bd60-329cb841c0a8
158,http://www.abergavennytowncouncil.gov.uk/Abergavenny-TC/UserFiles/Files/benchmarkreport.docx,7efdaa55-125c-420c-8c3e-4074bd037d8d
159,http://esap2.org.et/wp-content/uploads/2017/07/Beneshangul-Gumuz-final.docx,5541b9e6-bb17-40a1-93b4-dcfb8752e29f
160,http://internationalschoolsuvaprimary.weebly.com/uploads/2/3/1/5/23156788/international_school_suva_portfolio_guidelines_2014.docx,2fb37825-b698-4d63-8aed-e44d22339f1d
161,https://www.marvin.com/WebDoc/64306.docx,b758fb76-2a7f-49de-9812-31277180c499
162,https://www.education.sa.gov.au/sites/g/files/net691/f/ekiden-relay-runners-names-ssssa.docx,7cc714cc-faee-41a2-9310-a65468adea41
163,http://delhicustoms.gov.in/files/air-cargo-export/public-notices/2018/PN-Addendum.docx,6855fba7-a57c-441e-bca7-65dbd14b946d
164,http://www.ovensmurray.bowls.com.au/assets/console/news/attachments/AF1C3828-5056-BD57-97B4100773D8394E.docx,d06d49ca-77e3-4878-9e83-2e4fcbfafdfc
165,https://kvfarakka.org/QB/CHEMISTRY%20QUESTION%20BANK.docx,9761eb66-b4c3-4eb4-b0dd-2c9e23007cf7
166,https://maken.wikiwijs.nl/userfiles/9288945e8d473c82756cecdb75b38353d4deeab3.docx,6c568718-8f49-4913-ba99-e768032729bd
167,https://www.tga.gov.au/sites/default/files/auspar-empagliflozin-150227-pi.docx,41c91e52-5ae9-4bcb-aaa5-98c986260801
168,http://p1.storage.canalblog.com/15/53/651303/111745688.docx,5423899f-e4f0-4ba5-a5c9-df2b981463ca
169,http://www.real.illinois.edu/IEO/IL_Jobindex17/Jan2017ILjobindex.docx,3ea55b8a-4767-4dea-b52c-8e14fb3c8b3d
170,https://www.tobaccofreekids.org/assets/content/what_we_do/state_local_issues/settlement/FY2014/releases/Illinois.docx,476f6f4a-6bf3-4c37-aafd-dd5c2df93b85
171,http://ilsagfiles.org/SAG_files/Technical_Reference_Manual/Version_1/Illinois_Statewide_TRM_Effective_060112_Version_1.0_091412_Clean.docx,0b21dc96-8878-49bd-9022-f7a824b4c94b
172,http://www.plovdiv.bg/wp-content/uploads/2017/11/akt293-white-star-trade.docx,6d3694d0-641a-4263-bd44-9d4651b6e325
